S121C	2025-05-22 16:30:50
value unit [W]	time unit [ms]
wavelength	525.000nm
range	AUTO
8.374690E-08	82550
8.386481E-08	82850
8.358928E-08	83150
8.301886E-08	83450
8.320920E-08	83751
8.403735E-08	84051
8.341703E-08	84351
8.403048E-08	84651
8.306772E-08	84951
1.050953E-07	85251
1.227208E-07	85551
1.226893E-07	85851
1.226859E-07	86151
1.233575E-07	86451
1.224203E-07	86751
1.221313E-07	87051
1.217583E-07	87351
1.217467E-07	87651
1.226138E-07	87951
1.225007E-07	88251
1.224190E-07	88551
1.215823E-07	88851
1.222547E-07	89151
1.232704E-07	89451
1.226501E-07	89751
1.227279E-07	90051
1.226891E-07	90351
1.221901E-07	90651
1.224969E-07	90951
1.227402E-07	91251
1.227032E-07	91553
1.224989E-07	91853
1.225178E-07	92153
1.220527E-07	92453
1.225033E-07	92753
1.221832E-07	93058
1.226128E-07	93358
1.225944E-07	93658
1.226736E-07	93958
1.220694E-07	94258
1.220153E-07	94558
1.220731E-07	94858
1.313844E-07	95158
1.600088E-07	95458
1.600910E-07	95758
1.601544E-07	96058
1.603923E-07	96358
1.606452E-07	96658
1.606062E-07	96958
1.608473E-07	97258
1.610935E-07	97558
1.610504E-07	97858
1.609491E-07	98158
1.612138E-07	98458
1.601086E-07	98758
1.598174E-07	99060
1.611765E-07	99360
1.600596E-07	99660
1.607139E-07	99960
1.604803E-07	100260
1.602818E-07	100560
1.606660E-07	100860
1.604101E-07	101160
1.604988E-07	101460
1.608516E-07	101760
1.616051E-07	102060
1.614001E-07	102360
1.612668E-07	102660
1.608682E-07	102960
1.605128E-07	103260
1.605413E-07	103560
1.602436E-07	103860
1.610334E-07	104160
1.609559E-07	104460
1.600179E-07	104760
1.603956E-07	105060
1.996617E-07	105360
2.038380E-07	105660
2.039274E-07	105960
2.038264E-07	106260
2.047372E-07	106561
2.033858E-07	106861
2.035481E-07	107161
2.039476E-07	107461
2.039613E-07	107761
2.035487E-07	108061
2.032006E-07	108361
2.039829E-07	108661
2.037320E-07	108961
2.037935E-07	109261
2.031994E-07	109561
2.034302E-07	109861
2.042580E-07	110161
2.036236E-07	110461
2.043045E-07	110761
2.040403E-07	111061
2.038497E-07	111361
2.041336E-07	111661
2.036537E-07	111961
2.037172E-07	112261
2.039884E-07	112561
2.044466E-07	112861
2.039945E-07	113161
2.044236E-07	113461
2.034636E-07	113762
2.037688E-07	114062
2.041035E-07	114362
2.039699E-07	114662
2.037498E-07	114962
2.265387E-07	115262
2.442093E-07	115562
2.441597E-07	115862
2.440226E-07	116162
2.439086E-07	116462
2.440519E-07	116762
2.437875E-07	117062
2.437002E-07	117362
2.441842E-07	117662
2.442630E-07	117962
2.440877E-07	118262
2.434248E-07	118562
2.441371E-07	118862
2.448865E-07	119162
2.447132E-07	119462
2.450780E-07	119762
2.447090E-07	120062
2.448492E-07	120362
2.447659E-07	120662
2.446455E-07	120962
2.459684E-07	121265
2.445379E-07	121565
2.446093E-07	121865
2.437851E-07	122165
2.449306E-07	122465
2.463250E-07	122771
2.446739E-07	123073
2.442098E-07	123373
2.447510E-07	123673
2.441419E-07	123973
2.456601E-07	124273
2.445173E-07	124573
2.448259E-07	124873
2.555685E-07	125173
2.856550E-07	125473
2.849283E-07	125773
2.851304E-07	126073
2.851151E-07	126373
2.845909E-07	126673
2.846462E-07	126973
2.851048E-07	127273
