section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432808920983,-5.73349,-5.615234,3.843307,-0.136719,-0.552734,0.890137,5.3894388435563165,-29.897772615900863,-13.811115975927956,0.9566287398338318,-0.25034138560295105,0.07607444375753403,-0.1280752718448639
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432819596983,-3.477097,-6.654739,4.81987,-0.138184,-0.544434,0.884766,5.388390164742301,-29.950114892103873,-13.750282272794673,0.9565778374671936,-0.25082120299339294,0.0759800374507904,-0.12757159769535065
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432830272983,-0.669479,-6.654739,5.552292,-0.136719,-0.535156,0.876465,5.384219144811124,-29.980759367676058,-13.682072673384509,0.9565863609313965,-0.25112760066986084,0.07582341879606247,-0.12699687480926514
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432840915983,1.405716,-6.654739,6.406784,-0.120117,-0.508301,0.854492,5.372583642060174,-29.969998690881486,-13.533491803855004,0.9567825198173523,-0.2511483430862427,0.07539105415344238,-0.12572959065437317
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432851559983,3.236771,-7.02095,7.017136,-0.121094,-0.495117,0.841797,5.362672598884513,-29.937232764715382,-13.454672711926374,0.9569500684738159,-0.2509365379810333,0.07510663568973541,-0.1250455379486084
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432862203983,4.091263,-7.509232,7.322311,-0.097656,-0.483398,0.82959,5.343429451032296,-29.89406420361944,-13.377215050767319,0.9571447968482971,-0.250646710395813,0.07473833858966827,-0.12435075640678406
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432872888983,6.652832,-7.568359,7.261276,-0.083984,-0.474121,0.8125,5.312483102698852,-29.839477042678954,-13.305310098905679,0.9573671221733093,-0.2502695918083191,0.074274942278862,-0.12367548793554306
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432883572983,7.385254,-8.117676,6.772995,-0.09082,-0.480957,0.814941,5.28032589125106,-29.77709457940287,-13.237630211413977,0.9576025009155273,-0.24982519447803497,0.07380426675081253,-0.12303183227777481
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432894256983,8.239746,-7.629395,6.406784,-0.070312,-0.467773,0.810059,5.238546270519373,-29.702919057723545,-13.178600797952463,0.9578607082366943,-0.24928611516952515,0.07326222956180573,-0.12243807315826416
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432902273983,8.544922,-7.446289,5.064011,-0.068359,-0.456055,0.806641,5.145841129634866,-29.54015775912159,-13.089488914212245,0.958381712436676,-0.24807670712471008,0.07215315848588943,-0.12147146463394165
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432910291983,8.79097,-6.532669,3.721237,-0.061035,-0.459961,0.802734,5.1008229171755515,-29.460532943471005,-13.063893063340341,0.9586166143417358,-0.24747243523597717,0.07165277004241943,-0.12115051597356796
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432918309983,9.157181,-5.067825,2.378464,-0.052734,-0.455078,0.805664,5.054787341298058,-29.377172835750404,-13.055662392772133,0.9588408470153809,-0.2468269169330597,0.07117804884910583,-0.12097237259149551
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432926327983,9.157181,-3.908157,1.279831,-0.0625,-0.463867,0.799805,5.019954551337351,-29.297914243209764,-13.05734037817756,0.9590378999710083,-0.24619761109352112,0.07082182168960571,-0.1209021806716919
